dataset_index,sid,season,baseline_distance_km,alternative_distance_km,absolute_difference_km,baseline_relevant,alternative_relevant
12559,2012140N33283,2012,1462.971595391292,1412.5579749828341,50.41362040845797,False,False
12562,2012147N30284,2012,914.0753843849667,889.7162291196797,24.359155265286972,False,False
12568,2012169N29291,2012,804.3680693076517,785.7020771844592,18.665992123192495,False,False
12593,2012242N13333,2012,0.0,0.0,0.0,True,True
12594,2012242N24317,2012,1097.2952852894784,1073.1802923973175,24.1149928921609,False,False
12595,2012246N29323,2012,798.7056018138982,785.1485738846958,13.557027929202377,False,False
12598,2012255N16322,2012,1620.4708736190314,1566.5168127454135,53.95406087361789,False,False
12613,2012287N15297,2012,413.5431668032206,406.72251324734674,6.820653555873832,True,True
12617,2012296N14283,2012,1555.9771700665126,1518.9914003949978,36.985769671514845,False,False
12668,2013204N11340,2013,2279.424194143168,2179.429445496596,99.99474864657168,False,False
12701,2013271N21310,2013,2127.747325029212,2029.5380729635692,98.20925206564266,False,False
12724,2013321N24308,2013,1317.8761155681389,1273.0023709273787,44.87374464076015,False,False
12772,2014180N32282,2014,23.007302296861255,23.05134549849423,0.044043201632973705,True,True
12785,2014210N10323,2014,216.0077204928309,213.3956603241558,2.6120601686751,True,True
12793,2014236N22288,2014,419.7647600967634,413.39224549025664,6.372514606506741,True,True
12801,2014254N14327,2014,988.8786293095252,960.8774144647866,28.00121484473857,False,False
12810,2014283N22299,2014,1529.4086468863536,1464.56444499369,64.8442018926637,False,False
12812,2014285N16305,2014,68.00579986435304,68.03461130260487,0.028811438251835852,True,True
12852,2015126N27281,2015,804.1027349108083,791.497977091008,12.604757819800284,False,False
12858,2015167N27266,2015,2071.845101209278,2021.474833766859,50.37026744241871,False,False
12926,2015313N22289,2015,598.1457555250538,585.7163731454955,12.42938237955832,True,True
12989,2016235N11341,2016,1409.7505225692769,1358.3186999994289,51.43182256984801,False,False
12993,2016240N31295,2016,1598.5530631239537,1548.273767901186,50.279295222767814,False,False
12994,2016242N24279,2016,1092.0400372517702,1071.6836659781636,20.356371273606555,False,False
13003,2016256N20312,2016,797.5390759730805,781.4252290065068,16.113846966573647,False,False
13004,2016257N13341,2016,910.0360024653467,888.1219589923729,21.91404347297373,False,False
13005,2016257N27280,2016,2016.3211887330851,1946.6975537191881,69.623635013897,False,False
13007,2016263N13333,2016,2091.9019457277104,1988.6755165854142,103.22642914229618,False,False
13012,2016273N13300,2016,1744.169557948784,1681.839551773858,62.330006174925984,False,False
13015,2016278N23300,2016,914.6511329636775,889.1829687820102,25.468164181667248,False,False
13067,2017171N24271,2017,1873.8255620488287,1827.3776509871086,46.447911061720106,False,False
13093,2017224N22293,2017,468.47605076609574,460.71139178361256,7.7646589824831835,True,True
13103,2017247N09327,2017,1150.9955854121226,1123.5382155536865,27.457369858436095,False,False
13111,2017258N10337,2017,745.4895484623283,730.1873340905421,15.302214371786249,False,False
13115,2017277N11279,2017,0.0,0.0,0.0,True,True
13117,2017280N32321,2017,2119.9730630589434,2018.4094515741397,101.56361148480369,False,False
13167,2018146N19273,2018,1835.6680017514745,1823.8693531318438,11.79864861963074,False,False
13182,2018186N10325,2018,152.3777571235964,150.58310023185447,1.794656891741937,True,True
13195,2018215N41326,2018,677.6497872877828,664.570868794583,13.078918493199808,False,False
13213,2018242N13343,2018,1277.7173067009596,1255.8858966729883,21.831410027971287,False,False
13219,2018251N13343,2018,1822.261248511254,1770.9513848202898,51.30986369096422,False,False
13222,2018255N37320,2018,1883.908325995635,1791.2638604295257,92.64446556610937,False,False
13229,2018265N35315,2018,1054.4896539111944,1020.3197104647355,34.16994344645889,False,False
13237,2018280N18273,2018,128.6609055017747,128.6156183830628,0.04528711871188307,True,True
13244,2018300N25315,2018,605.4753319226534,596.7585486237595,8.716783298893915,False,True
13310,2019236N10314,2019,0.0,0.0,0.0,True,True
13312,2019239N32287,2019,1292.7371315241073,1257.8307197474687,34.906411776638606,False,False
13318,2019246N16330,2019,934.2978341144278,912.5913935638907,21.70644055053708,False,False
13323,2019256N23286,2019,624.4422790017627,611.154688659585,13.287590342177737,False,False
13326,2019260N13317,2019,1358.7851912252247,1306.837375094393,51.9478161308316,False,False
13336,2019282N35286,2019,662.893508720364,647.4207785156777,15.472730204686286,False,False
13400,2020154N19269,2020,1461.5888390673483,1471.2351842862195,9.646345218871147,False,False
13414,2020211N13306,2020,951.8074769097865,945.7421197619279,6.065357147858549,False,False
13428,2020233N14313,2020,2368.5682974885385,2308.8510417116236,59.71725577691495,False,False
13439,2020251N17319,2020,634.2626971467982,621.1513813342053,13.11131581259292,False,False
13441,2020256N11329,2020,4.0926220069082255,3.8499045895117994,0.24271741739642616,True,True
13442,2020256N25281,2020,2431.255142821662,2339.247032120558,92.00811070110421,False,False
13448,2020261N21265,2020,2821.456842528121,2718.223680777753,103.2331617503678,False,False
13456,2020279N16284,2020,2723.5350343403193,2631.6633135171246,91.87172082319466,False,False
13463,2020291N32305,2020,382.29566046599894,376.3912442693019,5.904416196697014,True,True
13468,2020299N18277,2020,1377.9526095935407,1344.753974975122,33.19863461841874,False,False
13522,2021140N30305,2021,1064.7442511565682,1031.000364928622,33.74388622794618,False,False
13534,2021182N09317,2021,398.96082770361846,396.3150867226708,2.6457409809476644,True,True
13554,2021227N36297,2021,878.7851292252717,863.5425246106997,15.242604614571974,False,False
13558,2021239N17281,2021,232.5366627163278,232.1215324189188,0.4151302974090072,True,True
13561,2021244N12339,2021,0.0,0.0,0.0,True,True
13568,2021256N21265,2021,3573.4005474317896,3401.9011391425142,171.49940828927538,False,False
13569,2021259N30286,2021,218.3792060059826,215.48693456703447,2.8922714389481428,True,True
13574,2021266N10327,2021,764.9356767721894,749.6428353701314,15.292841402058002,False,False
13586,2021299N33284,2021,702.7792701077759,685.877971353028,16.901298754747927,False,False
13656,2022244N38313,2022,1017.8730287685489,995.9090008132966,21.964027955252277,False,False
13663,2022257N16312,2022,848.8544039053662,866.3785441690363,17.52414026367012,False,False
13726,2023193N37305,2023,503.1541387625184,496.1605297933965,6.993608969121908,True,True
13740,2023232N13300,2023,693.0636583318812,679.4089348487615,13.65472348311971,False,False
13745,2023239N21274,2023,265.84798848888636,262.588285093255,3.259703395631334,True,True
13747,2023241N28308,2023,728.152522961878,711.9781669755766,16.174355986301407,False,False
13751,2023249N12320,2023,0.0,0.0,0.0,True,True
13753,2023251N15334,2023,1344.1992257112759,1302.3527024084044,41.84652330287145,False,False
13754,2023258N14318,2023,810.7110417528173,791.6259661644073,19.085075588410064,False,False
13769,2023292N13309,2023,1587.4356560091173,1517.1790369485586,70.2566190605587,False,False
